rxn,rxnName,subsystem,associated_genes,mean_sample_TP53R273H_MYC_0,mean_sample_TP53R273H_MYC_1000,std_sample_TP53R273H_MYC_0,std_sample_TP53R273H_MYC_1000,ks_stats,ks_pVal,cohen_effect,log2FC,raw_diff,mets_in,mets_out
MAR04237,"",Transport reactions,ENSG00000183032,-0.303772962417518,-1.13067201678151,0.835084797425163,3.02063019545748,-0.514,9.45283911457253e-117,0.373144427131876,-1.89611512342916+0i,0.826899054363995,MAM00670c; MAM01306m,MAM00670m; MAM01306c
MAR04596,"L-2-aminoadipate:2-oxoglutarate aminotransferase",Lysine metabolism,ENSG00000109576,0.303772962417518,1.13067201678151,0.835084797425163,3.02063019545748,0.514,9.45283911457253e-117,0.373144427131876,-1.89611512342916+0i,-0.826899054363995,MAM00670c; MAM01974c,MAM01306c; MAM02322c
MAR04597,"L-2-aminoadipate:2-oxoglutarate aminotransferase",Lysine metabolism,ENSG00000109576,-0.303773678339351,-1.13067201678151,0.835084472317725,3.02063019545748,-0.514,9.45283911457253e-117,0.373144114381369,-1.89611172333834+0i,0.826898338442162,MAM00670m; MAM01974m,MAM01306m; MAM02322m
MAR08022,"",Transport reactions,ENSG00000183032,-0.303772962417518,-1.13067201678151,0.835084797425163,3.02063019545748,-0.514,9.45283911457253e-117,0.373144427131876,-1.89611512342916+0i,0.826899054363995,MAM01306c; MAM02322m,MAM01306m; MAM02322c
MAR04394,"ATP:D-glucose 6-phosphotransferase",Glycolysis / Gluconeogenesis,ENSG00000156510 or ENSG00000156515 or ENSG00000159399,0.150027983655133,6.25056018728209,0.695801860270646,3.04213634978758,0.965,0,2.76459472107795,-5.38068196608511+0i,-6.10053220362696,MAM01371c; MAM01965c,MAM01285c; MAM01968c; MAM02039c
MAR04391,"D-glyceraldehyde-3-phosphate aldose-ketose-isomerase",Glycolysis / Gluconeogenesis,ENSG00000111669,2.02677630878177,4.81731209198743,1.42971671139212,3.09088181350539,0.658,7.23317902507544e-191,1.15882478929292,-1.24904152243103+0i,-2.79053578320566,MAM01690c,MAM01939c
MAR09071,"",Exchange/demand reactions,,-0.250392767783619,-1.40952782858159,0.61593539038058,3.09332381132802,-0.643,2.68872046911284e-182,0.519733280683579,-2.49294716367706+0i,1.15913506079797,MAM01974e,
MAR04375,"D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)",Glycolysis / Gluconeogenesis,ENSG00000109107 or ENSG00000149925,-2.03949832037288,-4.83139603630878,1.43975608482971,3.10250192016335,-0.66,5.03155510363979e-192,1.15438579875002,-1.24422579835234+0i,2.79189771593589,MAM01690c; MAM01939c,MAM01841c
MAR08976,"K Transport",Transport reactions,,0.399933061832761,1.4209616624995,0.833768051562657,3.10497293195065,0.56,1.90229883869644e-138,0.449134180337123,-1.8290371747348+0i,-1.02102860066674,MAM02039c; MAM02200e,MAM02039e; MAM02200c
MAR04379,"ATP:D-fructose-6-phosphate 1-phosphotransferase",Glycolysis / Gluconeogenesis,ENSG00000067057 or ENSG00000141959 or ENSG00000152556,2.03354167808612,4.75803270478317,1.44589736488404,3.1481233430962,0.644,7.31722041402108e-183,1.11220857154703,-1.22637062869788+0i,-2.72449102669705,MAM01371c; MAM01845c,MAM01285c; MAM01841c; MAM02039c
MAR04316,"D-Glucitol:NADP+ 1-oxidoreductase",Fructose and mannose metabolism,ENSG00000085662 or ENSG00000198074,-4.53387631306145,-4.75481864225691,0.72767298663161,3.193623163921,-0.714,1.31145232153589e-224,0.095393685629342,-0.0686452810215613+0i,0.220942329195461,MAM01682c; MAM02554c,MAM01965c; MAM02039c; MAM02555c
MAR04312,"",Transport reactions,ENSG00000095139 or ENSG00000105669 or ENSG00000122218 or ENSG00000129083 or ENSG00000158623 or ENSG00000181789 or ENSG00000184432,0.254084924233417,4.46075885012924,0.958209532750674,3.2150630070276,0.683,1.36922457630934e-205,1.7733115407514,-4.13390647493152+0i,-4.20667392589582,MAM01682c,MAM01682e
MAR09685,"",Exchange/demand reactions,,0.254084924233417,4.46075885012924,0.958209532750674,3.2150630070276,0.683,1.36922457630934e-205,1.7733115407514,-4.13390647493152+0i,-4.20667392589582,MAM01682e,
MAR02420,"Mitochondrial Carrier (Mc) Tcdb:2.A.29.7.2",Transport reactions,ENSG00000100075,-0.375771772303791,1.08486486052973,0.64414261942158,3.22521330585823,0.364,6.501226079125e-59,0.628066118697368,-1.52958673843208+4.53236014182719i,-1.46063663283352,MAM01580m; MAM02439c,MAM01580c; MAM02439m
MAR02422,"Mitochondrial Carrier (Mc) Tcdb:2.A.29.7.2",Transport reactions,ENSG00000100075,0.375771772303791,-1.08486486052973,0.64414261942158,3.22521330585823,-0.364,6.501226079125e-59,0.628066118697368,-1.52958673843208+4.53236014182719i,1.46063663283352,MAM01580m; MAM02661c,MAM01580c; MAM02661m
MAR01780,"Tetrahydrofolate Transport via Anion Antiport",Transport reactions,ENSG00000173638,-0.313344322197677,-1.33291533108817,0.976340245238148,3.50711063865754,-0.125,1.37441460861146e-07,0.396072150859508,-2.08876438421621+0i,1.0195710088905,MAM02040c; MAM02980e,MAM02040e; MAM02980c
MAR09421,"",Exchange/demand reactions,,0.313344322197677,1.33291533108817,0.976340245238148,3.50711063865754,0.125,1.37441460861146e-07,0.396072150859508,-2.08876438421621+0i,-1.0195710088905,MAM02980e,
MAR04654,"dihydrofolate:NAD+ oxidoreductase",Folate metabolism,ENSG00000178700 or ENSG00000228716,0.324330888924795,1.3577661175079,1.00536467425632,3.54597943190064,0.74,3.27891648878045e-241,0.396527016288824,-2.06569665285684+0i,-1.0334352285831,MAM01830c; MAM02553c,MAM01700c; MAM02552c
MAR09146,"",Exchange/demand reactions,,-0.324330888924795,-1.3577661175079,1.00536467425632,3.54597943190064,-0.74,3.27891648878045e-241,0.396527016288824,-2.06569665285684+0i,1.0334352285831,MAM01830e,
MAR01047,"Folate Transport via Anion Antiport",Transport reactions,ENSG00000173638,-1.89441925669097,1.3046823563687,2.98995931887197,3.65549365462842,0.761,4.70926788036554e-255,0.95800185552977,0.538057046340307+4.53236014182719i,-3.19910161305967,MAM01830e; MAM02040c,MAM01830c; MAM02040e
MAR04381,"D-glucose-6-phosphate aldose-ketose-isomerase",Glycolysis / Gluconeogenesis,ENSG00000105220,0.0194821245087786,-4.67152341278286,1.19768306440127,4.05844305384296,-0.895,0,1.56779354557019,-7.9055982776047+4.53236014182719i,4.69100553729164,MAM01845c,MAM01968c
MAR07638,"",Transport reactions,ENSG00000102078 or ENSG00000153291 or ENSG00000175564,0.036518369568628,1.24243525604098,0.258505971941401,4.15902629355238,0.209,6.56193323467425e-20,0.409263883548884,-5.08840450899525+0i,-1.20591688647235,MAM02039c,MAM02039m
MAR04332,"5,6,7,8-tetrahydrofolate:NAD+ oxidoreductase",Folate metabolism,ENSG00000178700 or ENSG00000228716,7.75050916168647,7.25453138890281,3.09660540210935,4.30898082342749,-0.453,7.59137610805508e-91,0.132187250206324,0.0954086643668563+0i,0.495977772783661,MAM01700c; MAM02039c; MAM02553c,MAM02552c; MAM02980c
MAR04333,"5,6,7,8-tetrahydrofolate:NADP+ oxidoreductase",Folate metabolism,ENSG00000178700 or ENSG00000228716,-7.53820999011596,-6.21900172885685,3.3796813485706,5.28580239978467,0.53,4.36340865945831e-124,0.297365130267086,0.277538966141542+0i,-1.31920826125911,MAM01700c; MAM02039c; MAM02555c,MAM02554c; MAM02980c
MAR06627,"",Pyrimidine metabolism,ENSG00000067225,4.04631097174496,9.72195452206261,2.74419955902593,5.9688169108804,0.708,7.32267194452863e-221,1.22180652736208,-1.26463918560188+0i,-5.67564355031765,MAM01747c; MAM02039c; MAM02696c,MAM01753c; MAM02819c
MAR04363,"2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming)",Glycolysis / Gluconeogenesis,ENSG00000074800 or ENSG00000108515,4.04158974527811,9.72195391588541,2.73759820791212,5.96881759211921,0.708,7.32267194452863e-221,1.22333561690399,-1.26632341176958+0i,-5.6803641706073,MAM00674c,MAM02040c; MAM02696c
MAR04365,"D-phosphoglycerate 2,3-phosphomutase",Glycolysis / Gluconeogenesis,ENSG00000171314 or ENSG00000172331,-4.04158974527811,-9.72195391588541,2.73759820791212,5.96881759211921,-0.708,7.32267194452863e-221,1.22333561690399,-1.26632341176958+0i,5.6803641706073,MAM00674c,MAM00913c
MAR06614,"",Pyrimidine metabolism,ENSG00000103024 or ENSG00000103202 or ENSG00000112981 or ENSG00000143156 or ENSG00000172113 or ENSG00000239672 or ENSG00000243678,4.04625100880348,9.72145372572233,2.74420054585276,5.96919853513007,0.708,7.32267194452863e-221,1.22164707285261,-1.26458624741763+0i,-5.67520271691884,MAM01637c; MAM01753c,MAM01642c; MAM01747c
MAR04044,"ATP:dADP phosphotransferase",Purine metabolism,ENSG00000103024 or ENSG00000103202 or ENSG00000112981 or ENSG00000143156 or ENSG00000172113 or ENSG00000239672 or ENSG00000243678,4.04691539693914,9.72100763344253,2.74373807647222,5.96949960059479,0.704,2.21333868280145e-218,1.22139308444933,-1.26428317552735+0i,-5.67409223650338,MAM01285c; MAM01642c,MAM01371c; MAM01637c
MAR04373,"D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating)",Glycolysis / Gluconeogenesis,ENSG00000111640,-4.07130908976549,-9.74914614550403,2.76523157019085,5.99019934824249,-0.707,3.06253903995929e-220,1.21705052547366,-1.25978311595246+0i,5.67783705573854,MAM00247c; MAM02039c; MAM02553c,MAM01939c; MAM02552c; MAM02751c
MAR04368,"ATP:3-phospho-D-glycerate 1-phosphotransferase",Glycolysis / Gluconeogenesis,ENSG00000102144 or ENSG00000154305,4.07130402248521,9.74913692973425,2.76523167983049,5.99019943815291,0.707,3.06253903995929e-220,1.21704961270523,-1.25978354781177+0i,-5.67783290724903,MAM00247c; MAM01285c,MAM00913c; MAM01371c
MAR06005,"",Transport reactions,ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190,4.08633809419318,9.84392737053501,2.76514287279355,6.01998888758957,0.717,1.70779853923757e-226,1.22911151473214,-1.26842543921826+0i,-5.75758927634182,MAM01253c; MAM02833e,MAM01253e; MAM02833c
MAR06000,"",Transport reactions,ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190,-3.95570280239016,-9.52633297276194,2.85997452509164,6.09137048880139,-0.695,7.49061138547465e-213,1.17070033136435,-1.2679869375016+0i,5.57063017037178,MAM01253c; MAM02819e,MAM01253e; MAM02819c
MAR09133,"",Exchange/demand reactions,,3.95570280239016,9.52633297276194,2.85997452509164,6.09137048880139,0.695,7.49061138547465e-213,1.17070033136435,-1.2679869375016+0i,-5.57063017037178,MAM02819e,
MAR06012,"",Transport reactions,ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190,4.25807114311708,10.190778628247,2.82035704025258,6.19859207919663,0.715,3.09166339744776e-225,1.23201729986081,-1.25899232568152+0i,-5.93270748512995,MAM00648c; MAM01410e,MAM00648e; MAM01410c
MAR06013,"",Transport reactions,ENSG00000118596 or ENSG00000141526 or ENSG00000155380 or ENSG00000168679 or ENSG00000170190,-4.15472607382453,-10.0048924826762,2.82505639238394,6.20251220812173,-0.715,3.09166339744706e-225,1.2138933587251,-1.26788039684737+0i,5.85016640885164,MAM00648c; MAM02833e,MAM00648e; MAM02833c
MAR09038,"",Exchange/demand reactions,,-0.368550203366592,-5.6886436413275,0.85263070547733,6.29476182830961,-0.669,2.81127890004529e-197,1.1844236665055,-3.94815164824218+0i,5.3200934379609,MAM02125e,
MAR00619,"Exchange of Histamine",Exchange/demand reactions,,0.359393106983621,5.66898247616247,0.853157760309133,6.29476970454034,0.669,2.81127890004529e-197,1.18207050250796,-3.97945516562549+0i,-5.30958936917884,MAM02124e,
MAR04428,"L-histidine carboxy-lyase (histamine-forming)",Histidine metabolism,ENSG00000132437,0.359393106983621,5.66898247616247,0.853157760309133,6.29476970454034,0.669,2.81127890004529e-197,1.18207050250796,-3.97945516562549+0i,-5.30958936917884,MAM02039c; MAM02125c,MAM01596c; MAM02124c
MAR04999,"",Transport reactions,ENSG00000146477,0.359393106983621,5.66898247616247,0.853157760309133,6.29476970454034,0.669,2.81127890004529e-197,1.18207050250796,-3.97945516562549+0i,-5.30958936917884,MAM02124c,MAM02124e
MAR05070,"",Transport reactions,(ENSG00000092068 and ENSG00000168003) or ENSG00000003989 or ENSG00000103257 or ENSG00000123643 or ENSG00000139514 or ENSG00000149150 or ENSG00000167703,-0.252529840173031,-5.76752824436444,0.879451029389515,6.30514576211568,-0.669,2.81127890004529e-197,1.22512727980002,-4.51342738497717+0i,5.51499840419141,MAM02125c,MAM02125e
MAR00155,"",Transport reactions,ENSG00000113396 or ENSG00000130304 or ENSG00000143554 or ENSG00000164687 or ENSG00000167114 or ENSG00000170231,-2.74990908666013,-5.94587731736564,3.22974098022461,6.49192788458373,-0.612,3.27403617743054e-165,0.623336009795112,-1.1125057728771+0i,3.19596823070551,MAM01410e,MAM01410c
MAR04919,"",Transport reactions,,0.932018046359933,6.78104797663091,1.56088546718898,6.54757514150645,0.722,1.18216229946638e-229,1.22889758701973,-2.86307845711223+0i,-5.84902993027098,MAM01596c,MAM01596e
MAR09058,"",Exchange/demand reactions,,1.26357144780502,7.11732722511172,1.80670214629199,6.60925383425032,0.697,4.48636430771287e-214,1.20822664427159,-2.49382832379347+0i,-5.8537557773067,MAM01596e,
MAR09047,"",Exchange/demand reactions,,3.85909590449826,4.28541289649414,4.01297830287342,7.95696077080912,-0.523,7.53143380521983e-121,0.0676535050339555,-0.15117131615247+0i,-0.426316991995877,MAM02040e,
MAR09079,"",Exchange/demand reactions,,1.45529401597296,4.19602531465503,3.09131504278793,8.15146972685339,0.171,1.44048551583853e-13,0.444597465674455,-1.52771272857497+0i,-2.74073129868206,MAM02039e,
MAR11396,"Butyrate Transport via Proton Symport, Reversible",Transport reactions,ENSG00000155380,-1.50816518173663,-4.24497146778664,3.12484222526143,8.20820682477172,0.524,2.61262247426755e-121,0.440677842771648,-1.49296040847721+0i,2.73680628605001,MAM01410e; MAM02039e,MAM01410c; MAM02039c
MAR04885,"",Transport reactions,ENSG00000165272,6.39146203407158,4.66326395241649,6.13067095430339,8.22931193170115,-0.543,3.26570226990489e-130,0.238166411054019,0.454805890368054+0i,1.72819808165509,MAM02040c,MAM02040e
MAR01527,"Sodium Transport (Uniport)",Transport reactions,ENSG00000198743,-1.5908236640291,-5.06435010494967,2.87782693865084,9.8121442666825,-0.612,3.27403617743054e-165,0.480399657208941,-1.67060321557073+0i,3.47352644092057,MAM02519e,MAM02519c
